voice_filename,transcript,accent,gender,tone
voice_3310.mp3,متداول ‌ترین مثال از گاز های گل خانه ‌ای کربن دی ‌اکسید است.,فارسی,female,normal
voice_3311.mp3,مثال دیگری از گاز های گل خانه ای گاز متان است.,فارسی,female,normal
voice_3312.mp3,متان یک گاز انفجاری محسوب می شود.,فارسی,female,normal
voice_3313.mp3,تعداد زیادی از آلاینده ‌ها ممکن است به اشکال گوناگونی هوا را آلوده کنند.,فارسی,female,normal
voice_3314.mp3,همه مواد شیمیایی سمی می‌ توانند راهی به جو پیدا کنند تا هوایی که انسان‌ها تنفس می کنند را آلوده سازند. ,فارسی,female,normal
voice_3315.mp3,ذرات هوا پخش موجود در هوا نیز حاوی آلاینده‌ هایی هستند.,فارسی,female,normal
voice_3316.mp3,به ترکیبات شیمیایی که کیفیت هوا را کاهش می‌ دهند آلاینده ‌های هوا گفته می‌ شود.,فارسی,female,normal
voice_3317.mp3,اکسید های گوگرد در اطراف ما وجود دارند. ,فارسی,female,normal
voice_3318.mp3,برخی از اکسید های گوگرد که به صورت طبیعی ایجاد می ‌شوند بی ضرر هستند.,فارسی,female,normal
voice_3319.mp3,برخی از اکسید های گوگرد که محصول جانبی فرایند های صنعتی هستند به شدت سمی محسوب می شوند.,فارسی,female,normal
voice_3320.mp3,اکسید گوگرد می ‌تواند یکی از چندین ترکیب گوگرد و اکسیژن باشد. ,فارسی,female,normal
voice_3321.mp3,گوگرد دی‌ اکسید یک گاز بسیار سمی است که می ‌تواند به صورت طبیعی یا در نتیجه فعالیت‌ های انسانی ایجاد شود. ,فارسی,female,normal
voice_3322.mp3,گوگرد دی‌ اکسید بدون رنگ است .,فارسی,female,normal
voice_3323.mp3,گوگرد دی اکسید بوی کبریتی را می‌ دهد که به تازگی سوخته است. ,فارسی,female,normal
voice_3324.mp3,گوگرد تری ‌اکسید نیز به شدت سمی و واکنش ‌پذیر و خورنده است.,فارسی,female,normal
voice_3325.mp3,اکسید های نیتروژن در اطراف انسان‌ ها وجود دارند.,فارسی,female,normal
voice_3326.mp3,اکسید های نیتروژن یکی از بد ترین محصولات جانبی تمدن صنعتی محسوب می ‌شوند.,فارسی,female,normal
voice_3327.mp3,آلودگی رادیو اکتیو افزایش سطح تشعشعات طبیعی است.,فارسی,female,normal
voice_3328.mp3,آلودگی رادیو اکتیو به دلیل فعالیت‌ های انسانی به وقوع می‌ پیوندد.,فارسی,female,normal
voice_3329.mp3,تشعشعات انرژی‌ هایی هستند که در طی سفر خود گسترش پیدا می ‌کنند.,فارسی,female,normal
voice_3330.mp3,خطر آلودگی ایجاد شده به وسیله تشعشعات دارای سطح انرژی بالاتر بسیار بیشتر است.,فارسی,female,normal
voice_3331.mp3,بسته به میزان تشعشعاتی که فرد در معرض آن قرار دارد تاثیر آلودگی رادیو اکتیو می ‌تواند به شدت بین افراد متفاوت باشد.,فارسی,female,normal
voice_3332.mp3,با این که قرار گرفتن در معرض میزان زیادی از آلودگی منجر به ایجاد بیماری ‌های مزمن می ‌شود میزان کمی از تشعشعات می‌ تواند منجر به بیماری‌ هایی شود که خیلی جدی نیستند.,فارسی,female,normal
voice_3333.mp3,خطر ابتلا به سرطان با افزایش دوز تشعشعات افزایش پیدا می کند.,فارسی,female,normal
voice_3334.mp3,دوز کمتر تشعشعات می ‌تواند منجر به ابتلا به سرطان پس از قرار گرفتن در معرض آن برای مدت بسیار طولانی شود.,فارسی,female,normal
voice_3335.mp3,حضور در فضا های سر پوشیده ممکن است منجر به خطرات سلامتی بدی شود.,فارسی,female,normal
voice_3336.mp3,نواحی که برای مدت زیادی بسته شده باشند ممکن است حاوی آلاینده ‌های خطرناک و بی‌ بویی باشند.,فارسی,female,normal
voice_3337.mp3,"خطر مهم ‌تری که در چنین مکان ‌هایی وجود دارد ، فقدان اکسیژن است. ",فارسی,female,normal
voice_3338.mp3,برخی از فضا های بسته ممکن است تعمدا تخلیه اکسیژن شده باشند. ,فارسی,female,normal
voice_3339.mp3,"پیش از ورود به هر محل بسته‌ ای که ممکن است برای مدت طولانی باز نشده باشد ، عاقلانه ‌تر است که در را باز گذاشت و محیط را هوا دهی کرد.",فارسی,female,normal
voice_3340.mp3,خشک‌ شویی لباس‌ ها نیز ممکن است منجر به آلودگی هوا شود.,فارسی,female,normal
voice_3341.mp3,راهکار های ساده ‌ای وجود دارد که انجام دادن آن ‌ها می ‌تواند به محافظت از فرد در مقابل آلودگی کمک کند.,فارسی,female,normal
voice_3342.mp3,اجتناب از تردد در ساعات شلوغی برای حفظ فرد از آلودگی اگزوز ها گزینه بسیار مناسبی است.,فارسی,female,normal
voice_3343.mp3,استفاده از گیاهانی که هوا را تصفیه می‌ کنند سبب کاهش گاز های سمی می شود.,فارسی,female,normal
voice_3344.mp3,خشک نگه داشتن هوای محل زندگی سبب حصول اطمینان از عدم ایجاد قارچ ‌ها و انگل‌ ها توسط رطوبت می شود. ,فارسی,female,normal
voice_3345.mp3,سطح رطوبت بین سی تا پنجاه درصد مناسب است. ,فارسی,female,normal
voice_3346.mp3,"برخی از افراد ، خانه ‌های خود را زیر چهل درصد مرطوب نگه می‌ دارند تا به اندازه کافی خشک باشد.",فارسی,female,normal
voice_3347.mp3,تو باید درس بخوانی تا در زندگی موفق شوی.,فارسی,female,imperative
voice_3348.mp3,آیا فردا مدارس به علت آلودگی هوا تعطیل می ‌شوند.,فارسی,female,question
voice_3349.mp3,اگر امروز تعطیل شود می‌توانیم با هم.,فارسی,female,incomplete
voice_3350.mp3,چه قدر عجیب است که علی جمعه ها هم به مدرسه می رود.,فارسی,female,exclamatory
voice_3351.mp3,"در این سیستم پولی، مردم بانک خود هستند و پول را به‌ طور‌مستقیم و بدون نیاز به بانک یا نهاد متمرکزی به یکدیگر انتقال می دهند.",فارسی,male,normal
voice_3352.mp3,بیت کوین با ظهور خود این رویا را محقق کرد و جهان را در آستانه انقلابی مالی قرار داد.,فارسی,male,normal
voice_3353.mp3,"امروزه، بیت کوین چنان شهرتی به‌ هم زده است که همه درباره آن صحبت می کنند و می خواهند بدانند که این ارز دیجیتال چیست.",فارسی,male,normal
voice_3354.mp3,برخی از زنبورها زندگی اجتماعی دارند. این به آن معنی است که آن ها در گروه‌ های سازمان یافته زندگی می‌ کنند.,فارسی,male,normal
voice_3355.mp3,زنبور ملکه بخاطر اینکه تخم‌ گذاری می‌ کند اصلی‌ ترین و مهم‌ ترین زنبور کندو می‌ باشد.,فارسی,male,normal
voice_3356.mp3,"زنبور ملکه مادر زنبورهای کارگر است. وقتی که زنبور ملکه جوان است، از شیره ی مخصوصی تغذیه می‌ کند.",فارسی,male,normal
voice_3357.mp3,نوع سوم نیز زنبور های نر هستند که تنها کار شان بارور کردن زنبور ملکه است.,ترکی,male,normal
voice_3358.mp3,با وجود اینکه این حشرات نیش دردناکی دارند ولی از جایگاه بالایی نزد انسان‌ ها برخوردار هستند.,ترکی,male,normal
voice_3359.mp3,"حدودا تمامی گونه‌ های زنبور غیر تهاجمی بوده و اگر انسان‌ ها با آن‌ ها کاری نداشته باشند، هرگز نیش نخواهند زد.",فارسی,male,normal
voice_3360.mp3,"او پس از پایان تحصیلات ابتدایی وارد حوزه ی علمیه شد. او در حوزه‌ های علمیه ی مشهد، نجف و قم به تحصیل پرداخت",فارسی,male,normal
voice_3361.mp3,"انتخاب با شماست؛ ولی پیشنهاد ما این است که برای تاثیرگذاری بیشتر، لحنی دوستانه و صمیمی در گفتوگو با مشتریان خود داشته باشید.",فارسی,male,normal
voice_3362.mp3,شما می‌ توانید از این جمله برای شروع مکالمه استفاده کنید تا نشان دهید حل نیاز یا مشکل مشتری چقدر برای شما ارزش دارد و فقط به‌ دنبال فروختن چیزی نیستید.,فارسی,male,normal
voice_3363.mp3,چطور می‌توانم به شما کمک کنم تا مشکل شما حل شود,فارسی,male,question
voice_3364.mp3,مراقب باشید خلف وعده نکنید که به اعتماد مشتری و اعتبار خودتان لطمه می‌زند!,فارسی,male,exclamatory
voice_3365.mp3,"در تماس‌های تلفنی، اگر برای پیداکردن اطلاعات مورد نیاز یا جواب سؤال مشتری به چند دقیقه زمان نیاز دارید، بهتر است این موضوع را به او اطلاع دهید.",فارسی,male,exclamatory
voice_3366.mp3,بخش پشتیبانی فنی ما در این زمینه تخصص دارد و بهتر می‌تواند شما را راهنمایی کند. اجازه می‌ دهید شما را به آن‌ ها وصل کنم؟,فارسی,male,question
voice_3367.mp3, او هدف یک ترور ناموفق شد که بر اثر آن دست راستش از کار افتاد.,فارسی,male,normal
voice_3368.mp3," همین چند وقت پیش، خودم از مشتریان ناراضی بودم و برای پیگیری با پشتیبانی آن‌ ها تماس گرفتم",فارسی,male,normal
voice_3369.mp3,من امروز خسته ام فردا برای گردش بیرون بریم,فارسی,male,normal
voice_3370.mp3,ترس از این که شاید طرف مقابل دوست نداشته باشد با ما صحبت کند.,فارسی,male,normal
voice_3371.mp3,سلام خدمت همه ی مادر ها و پدر های عزیزی که دنبال داستان کوتاه مناسب برای کودکانشان می گردند.,فارسی,male,normal
voice_3372.mp3, آیا شما هم می دانید به چه صورت می توانید آن ها را پیدا کنید.,فارسی,male,question
voice_3373.mp3,اگر پاسخ تان به پرسش بالا خیر هست پس ادامه مطلب خیلی به شما کمک می کند.,فارسی,male,normal
voice_3374.mp3,هم زمان با خواندن داستان شما می توانید خود تان جزئیاتی به داستان اضافه کنید و به سلیقه خود تان داستان را شخصی سازی کنید.,فارسی,male,normal
voice_3375.mp3,روزی مرغی در یک مزرعه زنگی می کرد که بخاطر پرهای قرمز رنگ اش همه او را پر قرمز صدا می کردند.,فارسی,male,normal
voice_3376.mp3,روزی پر قرمز در مزرعه در حال گشت و دانه خوردن بود که من او را دیدم و به دنبال اش رفتم,فارسی,male,normal
voice_3377.mp3,سریع به خانه رفت و به همسر اش گفت قابلمه را پر از آب کند و روی گاز بگذارد تا او ناهار را بیاورد و بعد دوباره به مزرعه برگشت.,فارسی,male,normal
voice_3378.mp3,"دوست پرقرمز که یک کبوتر بود، همه ی داستان را تماشا می کرد و برای نجات دوستش سریع یک نقشه کشید",فارسی,male,normal
voice_3379.mp3,پر قرمز تا دید که روباه حواس اش به کبوتر است ازخانه بیرون آمد و فرار کرد.,فارسی,male,normal
voice_3380.mp3,"کبوتر وقتی دید دوست اش به اندازه ی کافی دور شده، شروع به پرواز کرد و بالا ی درختی نشست.",فارسی,male,normal
voice_3381.mp3,آخر سر تصمیم گرفتند با هم مسابقه بدهند تا ببینند کدام قوی تر است.,فارسی,male,normal
voice_3382.mp3,"خورشید انقدر تابید و آفتاب را پهن کرد روی زمین، تا مرد گرم اش شد و کت اش را درآورد.",فارسی,male,normal
voice_3383.mp3,همین طوری که داشت راه می رفت و اطراف اش رو نگاه می کرد یک خروس دید.,فارسی,male,normal
voice_3384.mp3,همین طور داشت به گربه نزدیک تر می شد که مامان موش کوچک از راه رسید و سریع اون رو با خود اش به خونه برد.,فارسی,male,normal
voice_3385.mp3,موش کوچک خیلی خوش حال شد که مامان اش رسیده و اون رو نجات داده و تصمیم گرفت از اون به بعد از روی ظاهر کسی در مورد اش قضاوت نکنه.,فارسی,male,normal
voice_3386.mp3,پوست فندق خیلی سفت و سخت بود و دندان های کوچک موش نمیتونست اون رو بشکنه.,فارسی,male,normal
voice_3387.mp3,"موش رو به آسمون کرد و گفت: ""خدای مهربون! چرا به من دندون های  کوچک دادی؟",فارسی,male,question
voice_3388.mp3,من نمی تونم باهاش فندوق رو بشکنم. الان من غذا دارم ولی نمی تونم بخورمش,فارسی,male,normal
voice_3389.mp3,"برو توی جنگل، دندون همه ی حیوان ها رو ببین و دندون هر حیوانی رو که دوست داشتی رو انتخاب کن تا من همون دندون رو بهت بدم",فارسی,male,normal
voice_3390.mp3,پس رو کرد به آسمان و گفت خدا جون من دندون هایی مثل این می خوام.,فارسی,male,normal
voice_3391.mp3,یکی بود یکی نبود غیر از خدای مهربان هیچ کس نبود توی یک جنگل سبز چند تا آهو با بچه های شان زندگی می کردند,فارسی,male,normal
voice_3392.mp3,او در دوره ی رهبری خود با اعتراضات زیادی از جمله اعتراضات دانشجویی مواجه شد,ترکی,male,normal
voice_3393.mp3,یکی از روزنامه های معتبر او را یکی از بزرگ ترین دشمنان آزادی بیان در جهان دانست,ترکی,male,normal
voice_3394.mp3,او در زمینه ی چگونگی رهبری و اداره ی کشور مورد انتقاد قرار گرفته‌ است و حکومت اش به‌ طور معمول دیکتاتور توصیف شده‌ است.,ترکی,male,normal
voice_3395.mp3,"مردم شهر های مختلف ایران اعتراضاتی را به‌ دلیل گرانی و افزایش قیمت محصولاتی مانند نان، روغن، تخم‌ مرغ و ماکارونی برگزار کردند که با خشونت و تیراندازی پلیس و نیرو های ضد شورش روبرو شد.",فارسی,male,normal
voice_3396.mp3,"صبح روز بعد، هر  سه برادر گفتند امروز می‌ خواهیم برویم بالا ی کوه بازی کنیم.",فارسی,male,normal
voice_3397.mp3,موش های کوچک بالا ی کوه بازی کردند و این طرف و آن طرف پریدند.,فارسی,male,normal
voice_3398.mp3,"پدر و مادر به هم نگاه کردند و با مهربانی خندیدند. مادر، موش را صدا کرد و گفت فردا همه با هم می‌ رویم پشت کوه را ببینیم.",فارسی,male,normal
voice_3399.mp3,"رفت و رفت تا به موش خانم رسید و داد زد: «موش خانم، مسواک ام را بده، می خوام دندون ام را مسواک بزنم.",فارسی,male,normal
voice_3400.mp3,موش خانم خوش حال شد و مسواک را پس داد.,فارسی,male,normal
voice_3401.mp3,"در این مرحله از زندگی، کودکان مهارت‌ های کافی برای خواندن و نوشتن کسب کرده‌اند",فارسی,male,normal
voice_3402.mp3,چطور باید ترس‌ های کودکان را بپذیریم و درباره‌ شان حرف بزنیم؟,فارسی,male,question
voice_3403.mp3,"فارسی یا پارسی یکی از زبان های ایرانی غربی از زیرگروه ایرانی شاخه هندوایرانی خانواده زبان های هندواروپایی است که در کشورهای ایران، افغانستان، تاجیکستان، ازبکستان، پاکستان، عراق، ترکمنستان و آذربایجان به آن سخن می گویند.",فارسی,male,normal
voice_3404.mp3,"فارسی زبان چندکانونی است و زبان رسمی ایران، تاجیکستان و افغانستان به شمار می رود.",فارسی,male,normal
voice_3405.mp3,"این زبان در ایران و افغانستان به الفبای فارسی، که از خط عربی ریشه گرفته، و در تاجیکستان و ازبکستان به الفبای تاجیکی، که از سیریلیک آمده، نوشته می شود.",فارسی,male,normal
voice_3406.mp3,زبان فارسی در افغانستان به طور رسمی دری (از هزار و سیصد و چهل و سه خورشیدی) و در تاجیکستان تاجیکی (از دوره شوروی) خوانده می شود.,فارسی,male,normal
voice_3407.mp3,زبان فارسی از زبان کهن تر پارسی میانه (یا پهلوی) آمده که آن نیز خود از پارسی باستان سرچشمه گرفته است.,فارسی,male,normal
voice_3408.mp3,این دو زبان برخاسته از ناحیه باستانی پارس (استان فارس و بوشهر و جنوب یزد امروزی در جنوب ایران) هستند.,فارسی,male,normal
voice_3409.mp3,"پارسی باستان زبان رسمی شاهنشاهی هخامنشی بود و نواده آن، پارسی میانه، به عنوان زبان رسمی و دینی شاهنشاهی ساسانی درآمد که در این دوران در دیگر سرزمین های ایرانی گسترش بسیاری یافت.",فارسی,male,normal
voice_3410.mp3,به گونه ای که در خراسان جایگزین زبان های پارتی و بلخی شد و بخش های بزرگی از خوارزمی زبانان در خوارزم نیز فارسی زبان شدند.,فارسی,male,normal
voice_3411.mp3,"گویشی از پارسی میانه که با گذشت زمان فارسی دری نام گرفت، پس از اسلام به عنوان گویش معیار نوشتاری در خراسان پا گرفت و در سراسر ایران گسترده شد.",فارسی,male,normal
voice_3412.mp3,"فارسی دری، در طول تاریخ، زبان فرهنگی و ارجمند امپراتوری های پرشماری در آسیای غربی، میانه و جنوبی بوده است.",فارسی,male,normal
voice_3413.mp3,"این زبان تاثیرات بزرگی را بر زبان های همسایه خویش، از جمله دیگر زبان های ایرانی، زبان های ترکی (به ویژه ازبکی و آذربایجانی)، ارمنی، گرجی و زبان های هندوآریایی (به ویژه اردو) گذاشته است.",فارسی,male,normal
voice_3414.mp3,"این زبان حتی در میان کسانی که گویشور بومی آن نبوده اند، همانند ترکان عثمانی در امپراتوری عثمانی یا پشتون ها در افغانستان، و هند در دوره گورکانیان برای دورانی زبان رسمی دیوان سالاری بوده است.",فارسی,male,normal
voice_3415.mp3,"در سال هزار و هشتصد و هفتاد و دو در نشست ادیبان و زبان شناسان اروپایی در برلین، زبان های یونانی، فارسی، لاتین و سانسکریت به عنوان زبان های کلاسیک جهان برگزیده شدند.",فارسی,male,normal
voice_3416.mp3,"بر پایه تعریف، زبانی کلاسیک به شمار می آید که باستانی و دارای ادبیات پرباری باشد و همچنین در واپسین هزاره زندگانی خود دچار دگرگونی های اندکی شده باشد.",فارسی,male,normal
voice_3417.mp3,فارسی از نظر آثار ادبی و شمار و گوناگونی واژگان و همچنین ضرب المثل ها یکی از غنی ترین و پرمایه ترین زبان های جهان است.,فارسی,male,normal
voice_3418.mp3,"از شناخته شده ترین آثار ادبیات فارسی می توان شاهنامه فردوسی، آثار مولوی، رباعیات خیام، پنج گنج نظامی، دیوان حافظ، منطق الطیر عطار نیشابوری و گلستان و بوستان سعدی را نام برد.",فارسی,male,normal
voice_3419.mp3,"بر پایه برآوردها، هفتاد میلیون تن در ایران، بیست و پنج میلیون تن در افغانستان، نه میلیون تن در تاجیکستان و میان ده تا دوازده میلیون تن در ازبکستان به زبان فارسی گفتگو می کنند.",فارسی,male,normal
voice_3420.mp3,"فارسی همچنین در بحرین، عراق، پاکستان، کویت، امارات متحده عربی، قطر، روسیه، جمهوری آذربایجان، قرقیزستان، قزاقستان، ترکمنستان، چین و هند نیز دارای گویشور بومی است.",فارسی,male,normal
voice_3421.mp3,"با توجه به رسمی بودن فارسی در ایران، افغانستان و تاجیکستان و تسلط گویشوران دیگر زبان ها بدان در کنار زبان بومی خود، روی هم رفته می توان شمار فارسی گویان جهان را بیش از صد و بیست میلیون تن برآورد کرد.",فارسی,male,normal
voice_3422.mp3,فارسی همچنین هشتمین زبان پرکاربرد در محتوای وب است.,فارسی,male,normal
voice_3423.mp3,"با زوال عباسیان، زندگی ملی ایرانیان دوباره برقرار شد و ایرانیان پایه های نوزایی را در زبان خود بنا نهادند.",فارسی,male,normal
voice_3424.mp3,فارسی نو به عنوان یک زبان مستقل برای نخستین بار در بلخ از طریق اقتباس از گونه گفتاری پارسی میانه دربار ساسانی به نام پارسی دری پدیدار شد.,فارسی,male,normal
voice_3425.mp3,"گهواره نوزایی ادبی فارسی در شرق ایران بزرگ در خراسان و فرارود (افغانستان، تاجیکستان، ازبکستان و ترکمنستان امروزی) بود.",فارسی,male,normal
voice_3426.mp3,"فارسی نو آغازین برای گویشوران فارسی امروزی تا حد زیادی قابل درک است، زیرا نحو و تا حدودی واژگانش تاکنون نسبتاً پایدار مانده اند.",فارسی,male,normal
voice_3427.mp3,"پس از پیروزی اعراب در ایران، فارسی گفتاری همچنان به سوی خاور پیش رفت و به وسیله سپاهیان و بازرگانان به فرارود و افغانستان کنونی رسید.",فارسی,male,normal
voice_3428.mp3,"برای فاتحان عرب، فارسی، بسیار بیشتر از عربی، زبان تبلیغ و نشر اسلام در میان مردم این نواحی بود. از همین رو سرانجام فارسی جانشین زبان های محلی شد.",فارسی,male,normal
voice_3429.mp3,نخستین شعرها به زبان فارسی نو در افغانستان امروزی پدیدار شدند.,فارسی,male,normal
voice_3430.mp3,نخستین شاعر بزرگ فارسی زبان رودکی بود. او در قرن دهم میلادی در زمان اوج قدرت سامانیان شکوفا شد.,فارسی,male,normal
voice_3431.mp3,"اگرچه شعر کمی از او حفظ شده است، هنوز به عنوان یک شاعر درباری، نوازنده و خواننده برجسته مشهور است. از جمله آثار گمشده او حکایت های تبدیل به نظم شده کلیله و دمنه است.",فارسی,male,normal
voice_3432.mp3,گسترش جغرافیایی فارسی از سده یازدهم به بعد آغاز شد و از آن زمان به عنوان واسطه آشنایی ترکان آسیای میانه با اسلام و فرهنگ شهرنشینی درآمد.,فارسی,male,normal
voice_3433.mp3,فارسی نو به طور گسترده ای به عنوان یک زبان میانجی فرا منطقه ای مورد استفاده قرار گرفت که به دلیل ساختار ریخت شناختی نسبتاً ساده آن بسیار مناسب این کار بود و این وضعیت حداقل تا قرن نوزدهم ادامه داشت.,فارسی,male,normal
voice_3434.mp3,متن در فلسفه ادبیات نوشته ای است,فارسی,male,normal
voice_3435.mp3,قابلیت آن را دارد تا توسط تعداد نامحدودی از مخاطبان به گفتار زنده تبدیل شود,فارسی,male,normal
voice_3436.mp3,متن گفتمانی است که با نوشتار تثبیت شده‌است,فارسی,male,normal
voice_3437.mp3,جنگ جهانی دوم دومین جنگ جهانی بین سال‌های هزار و نهصد و سی و نه تا هزار و نهصد و چهل و پنج بود.,فارسی,male,normal
voice_3438.mp3,هواپیما نقش مهمی در این جنگ ایفا کرد.,فارسی,male,normal
voice_3439.mp3,سال هزار و نهصد و چهل و چهار متفقین به فرانسه اشغال شده توسط آلمان در عملیاتی در نرماندی حمله کردند.,فارسی,male,normal
voice_3440.mp3,در درون هر کس گنجی نفهته است که در دیگری نیست.,فارسی,male,normal
voice_3441.mp3,کلمه مهم ترین دستاورد نژاد انسان است,فارسی,male,normal
voice_3442.mp3,نوشتن فاخر ترین کاربرد کلمه است.,فارسی,male,normal
voice_3443.mp3,متفقین چندین عملیات علیه ژاپن را در آب‌های اقیانوس آرام ترتیب دادند.,فارسی,male,normal
voice_3444.mp3,اندازه گیری نرخ تنفس از جمله مسائل مهم در پزشکی است,فارسی,male,normal
voice_3445.mp3,با استخراج این مورد قادر به شناسایی و درمان بیماری ها خواهیم بود,فارسی,male,normal
voice_3446.mp3,اگر بیمار بداند که تنفس اش به طور مستقیم در حال پایش شدن است خودآگاه بر روی تنفس اش تمرکز میکند,فارسی,male,normal
voice_3447.mp3,ارتباط ضربان قلب و دستگاه تنفسی از طریق دستگاه عصبی برقرار میشود,فارسی,male,normal
voice_3448.mp3,کنکور کارشناسی ارشد سال آینده در ماه اسفند برگزار خواهد شد,فارسی,male,normal
voice_3449.mp3,برای حل این چالش شیوه های مختلفی وجود دارد,فارسی,male,normal
voice_3450.mp3,همانطور که مشاهده می‌شود در نقاط مشخصی افت شدت صدا کاملا محسوس است,فارسی,male,normal
voice_3451.mp3,نرخ تنفس در کنار سایر پارامتر های حیاتی در تعیین وضعیت و تشخیص پایداری در وضعیت بیمار نقش بسیار مهمی دارد,فارسی,male,normal
voice_3452.mp3,این پروژه در ارتباط با کدام سازمان واحد صنعتی یا آزمایشگاه است؟,فارسی,male,question
voice_3453.mp3,معاونت فرهنگی و اجتماعی وزارت علوم در نظر دارد نخستین کنگره ادبی با موضوعیت برای فلسطین را برگزار نماید,فارسی,male,normal
voice_3454.mp3,نمایشگاه گلرنگ با هدف معرفی کسب و کار های گروه صنعتی گلرنگ برگزار می‌گردد,فارسی,male,normal
voice_3455.mp3,زمان ثبت نام از ماه آذر تا ماه اسفند ادامه خواهد داشت,فارسی,male,normal
voice_3456.mp3,این برنامه بصورت برخط از طریق لینک زیر برای علاقه‌مندان قابل دسترسی است.,فارسی,male,normal
voice_3457.mp3,لازم به تاکید است بر اساس اطلاع رسانی های قبلی آرشیو کلاس های بر‌خط قبلا از دسترس خارج شده است,فارسی,male,normal
voice_3458.mp3,تغییر زمان کلاس ها در سامانه آموزش بصورت سیستمی و خودکار انجام می‌شود,فارسی,male,normal
voice_3459.mp3,اشتراک اجباری کاربران در تالار های گفتگوی درس لغو شده است,فارسی,male,normal
voice_3460.mp3,حذف و اضافه کاربران در درس ها اعم از استاد و دانشجو پس از پایان زمان حذف و اضافه اعمال می‌گردد,فارسی,male,normal
voice_3461.mp3,هوشنگ ابتهاج دوره ی تحصیلات دبستان را در رشت و دبیرستان را در تهران گذراند.,فارسی,male,normal
voice_3462.mp3,ابتهاج مدتی به عنوان مدیرکل شرکت دولتی سیمان تهران به کار اشتغال داشت,فارسی,male,normal
voice_3463.mp3,از مهم ترین آثار هوشنگ ابتهاج تصحیح او از غزل های حافظ است,فارسی,male,normal
voice_3464.mp3,در آخرین جمعه آذر اولین جلسه کلاس برگزار خواهد شد,فارسی,male,normal
voice_3465.mp3,هوای امروز تهران بارانی خواهد بود,فارسی,male,normal
voice_3466.mp3,آلودگی هوا تا پایان هفته در شهر تهران ادامه خواهد داشت.,فارسی,male,normal
voice_3467.mp3,امتحان پایان ترم درس یادگیری ماشین در ماه خرداد برگزار خواهد شد,فارسی,male,normal
voice_3468.mp3,رشته مهندسی برق شامل گرایش هایی مثل قدرت و مخابرات است,فارسی,male,normal
voice_3469.mp3,دکتر پرویز جبه دار مترجم کتاب نظریه اساسی مدار است,فارسی,male,normal
voice_3470.mp3,در این کتاب با شخصیت های مختلفی آشنا می‌شویم,فارسی,male,normal
voice_3471.mp3,نخست وزیر جدید انگلستان به زودی منصوب خواهد شد,فارسی,male,normal
voice_3472.mp3,در این ترم درس مدار های مخابراتی ارائه نخواهد شد,فارسی,male,normal
voice_3473.mp3,سرانجام قاضی متهم را بی گناه تشخیص داد,فارسی,male,normal
voice_3474.mp3,با استفاده از پایه ها در گیرنده میتوان از ضرب برداری استفاده کرد که راحت تر می‌شود,فارسی,male,normal
voice_3475.mp3,انرژی هر سیگنال برابر مربع فاصله اش از مبدا است,فارسی,male,normal
voice_3476.mp3,یکی از روش های موجود برای رسم این نمودار در حالت چند کلاسه استفاده از یک روش جدید است,فارسی,male,normal
voice_3477.mp3,در پاییز امسال برخلاف پیش بینی های انجام شده میزان بارش ها از حد عادی پایین تر بود,فارسی,male,normal
voice_3478.mp3,تا چند سال پیش کارش رونق داشت اما امسال شرایط متفاوت بود,فارسی,male,normal
voice_3479.mp3,به ایمان گفته بود که هشت و نیم شب به مغازه بیاید,فارسی,male,normal
voice_3480.mp3,آنها از شنیدن تصمیم اش شوکه شدند اما کاری از دست‌شان برنمی‌آمد,فارسی,male,normal
voice_3481.mp3,آیین نوروزی صاحب یکی از بیرحمانه ترین ذهن های ادبیات داستانی امروز ایران است.,فارسی,male,normal
voice_3482.mp3,این کتاب یکی از بهترین های ادبیات ایران در چند سال گذشته محسوب می‌شود,فارسی,male,normal
voice_3483.mp3,واقعیت با بی رحمی فرود می‌آید و همین طور قصه,فارسی,male,normal
voice_3484.mp3,ارتش از او فردی ساخته بود که با کوچک ترین صدایی از خواب می‌پرید,فارسی,male,normal
voice_3485.mp3,پنج سال گذشته برایش خیلی خوب گذشته بود,فارسی,male,normal
voice_3486.mp3,مو های اطراف سرش کوتاه و مو های جلوی سرش به عقب رفته بود,فارسی,male,normal
voice_3487.mp3,اینجا حس ترس در کار بود که احساس خیلی خوبی داشت,فارسی,male,normal
voice_3488.mp3,این مجموعه جنبه دیگری هم داشت,فارسی,male,normal
voice_3489.mp3,یا خودش گفت تا بحال چه کار کرده ایم ؟,فارسی,male,question
voice_3490.mp3,چیزی بود که نمی‌گفت. صبر کرد تا بگوید,فارسی,male,normal
voice_3491.mp3,چه می‌شد اگر خود خدا نقش خدا را بازی می‌کرد؟,فارسی,male,question
voice_3492.mp3,تعداد انسان های غیر عادی در ده سال گذشته به سرعت بالا رفته است,فارسی,male,normal
voice_3493.mp3,سرش را بلند کرد و روح لاغری را دید,فارسی,male,normal
voice_3494.mp3,دسترسی مصرف کننده را به تولید کننده نزدیک تر می‌کند,فارسی,male,normal
voice_3495.mp3,اگر به آن دسترسی داشته باشید در بهبود های آن هم شریک می‌شوید,فارسی,male,normal
voice_3496.mp3,فولاد خودرو ها امروز جای خود را به مواد اولیه دیگری داده است,فارسی,male,normal
voice_3497.mp3,به تازگی جریان داشتن را آغاز کرده ایم,فارسی,male,normal
voice_3498.mp3,همه مولفه های گوناگون هر فیلم جداگانه عرضه می‌شوند,فارسی,male,normal
